date,model,actual,predicted,residual
2021-09-01,SARIMA,-1.5060821491541752,-0.022825029064747333,-1.4832571200894278
2021-10-01,SARIMA,0.0638407409664937,-0.022825029057244244,0.08666577002373795
2021-11-01,SARIMA,-0.0372891205253501,-0.02282502905645735,-0.01446409146889275
2021-12-01,SARIMA,-0.121135611803192,-0.022825029058144757,-0.09831058274504725
2022-01-01,SARIMA,-0.9805196461479568,-0.022825029062402608,-0.9576946170855543
2022-02-01,SARIMA,-0.0505389891505989,-0.02282502906512026,-0.02771396008547864
2022-03-01,SARIMA,0.0162338025034232,-0.02282502906739683,0.03905883157082003
2022-04-01,SARIMA,0.6072421433267468,-0.022825029069103903,0.6300671723958506
2022-05-01,SARIMA,-1.2569854600137265,-0.022825029071080763,-1.2341604309426457
2022-06-01,SARIMA,-0.6294488841200476,-0.022825029070241244,-0.6066238550498064
2022-07-01,SARIMA,0.3159760488219946,-0.022825029070388997,0.33880107789238356
2022-08-01,SARIMA,1.2663565500339478,-0.022825029070658354,1.2891815791046062
2022-09-01,SARIMA,1.075313255581576,-0.02282502907123528,1.0981382846528114
2022-10-01,SARIMA,-1.1157540922414406,-0.022825029070449955,-1.0929290631709907
2022-11-01,SARIMA,-1.5483193765772936,-0.022825029070367594,-1.525494347506926
2022-12-01,SARIMA,-1.5765392547418278,-0.02282502907054421,-1.5537142256712835
2023-01-01,SARIMA,-0.6383611633299321,-0.022825029070989867,-0.6155361342589423
2023-02-01,SARIMA,-0.861947683912365,-0.022825029071274316,-0.8391226548410906
2023-03-01,SARIMA,-0.4227957299013901,-0.022825029071512598,-0.3999707008298775
2023-04-01,SARIMA,0.6448212909894687,-0.02282502907169127,0.66764632006116
2023-05-01,SARIMA,1.8698039659974055,-0.022825029071898185,1.8926289950693036
2023-06-01,SARIMA,1.90712919649707,-0.022825029071810315,1.9299542255688804
2023-07-01,SARIMA,1.38242120245666,-0.022825029071825778,1.4052462315284857
2023-08-01,SARIMA,-0.2608169652484696,-0.02282502907185397,-0.23799193617661563
2023-09-01,SARIMA,-0.9252430127168404,-0.022825029071914357,-0.9024179836449261
2023-10-01,SARIMA,-0.8011231718785623,-0.02282502907183216,-0.7782981428067302
2023-11-01,SARIMA,0.995869674289368,-0.022825029071823537,1.0186947033611915
2023-12-01,SARIMA,0.85245593504566,-0.022825029071842022,0.875280964117502
2024-01-01,SARIMA,1.2442780567954244,-0.02282502907188867,1.2671030858673131
2024-02-01,SARIMA,-0.336920897861512,-0.02282502907191844,-0.3140958687895936
2024-03-01,SARIMA,-0.0125414606815436,-0.022825029071943382,0.010283568390399782
2024-04-01,SARIMA,-0.7547926746046282,-0.022825029071962082,-0.7319676455326661
2024-05-01,SARIMA,-0.074616850790369,-0.02282502907198374,-0.05179182171838527
2024-06-01,SARIMA,-1.4668124199125827,-0.02282502907197454,-1.4439873908406082
2024-07-01,SARIMA,-1.2191710631920631,-0.02282502907197616,-1.1963460341200869
2024-08-01,SARIMA,-1.8292231211022745,-0.022825029071979114,-1.8063980920302953
2024-09-01,SARIMA,-0.2986447516800291,-0.022825029071985435,-0.27581972260804366
2024-10-01,SARIMA,-1.4445846655933807,-0.02282502907197683,-1.4217596365214038
2024-11-01,SARIMA,-0.7008042300676067,-0.02282502907197593,-0.6779792009956308
2024-12-01,SARIMA,0.3074561121036114,-0.022825029071977865,0.33028114117558927
2025-01-01,SARIMA,0.4680949742011883,-0.022825029071982746,0.49092000327317104
