station_id,country,region,Name,Name2,lat,lon,elevation,year,month,Tem,Os,date
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,9,20.8,15.0,1962-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,10,17.2,159.0,1962-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,11,15.5,101.0,1962-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1962,12,7.9,227.0,1962-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,1,4.9,179.0,1963-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,2,7.9,89.0,1963-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,3,6.8,88.0,1963-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,4,10.6,39.0,1963-04-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,5,15.7,22.0,1963-05-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,6,21.4,5.0,1963-06-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,7,24.7,1.0,1963-07-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,8,25.1,,1963-08-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,9,22.6,9.0,1963-09-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,10,16.9,49.0,1963-10-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,11,12.0,26.0,1963-11-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1963,12,8.1,349.0,1963-12-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,1,2.8,32.0,1964-01-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,2,4.2,105.0,1964-02-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,3,7.1,92.0,1964-03-01
17115,TR,BAL,LTBG,Bandirma,40.3167,27.9667,51,1964,4,12.1,8.0,1964-04-01
